CountryName,CountryCode,SeriesName,SeriesCode,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4
Malta,MLT,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,..,..,..,..,..,..,..,..,..,..,..,..
Malta,MLT,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.BC,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.BC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.BC.Z1,63.06119131,67.34262143,66.56829662,64.21903029,65.38721575,65.25578784,66.55212368,62.43871118,61.24736867,60.99115566,60.54378453,60.74070896
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.BC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.BC,2.83187E+11,3.08143E+11,3.12867E+11,3.05007E+11,3.14317E+11,3.23131E+11,3.34863E+11,3.31607E+11,3.36923E+11,3.47355E+11,3.55613E+11,3.68048E+11
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.BC.CD,6963027443,7227906360,7315428036,7006919711,7065859783,7133764571,7464357045,7554705530,7311776386,7566311696,7964563914,8307781209
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.CG.Z1,9.295940249,9.693711413,9.736932812,9.354708305,7.932165733,6.67298092,5.257383849,4.201343647,5.092328332,6.674603216,7.794131417,7.538787292
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.BC.CD,5416707051,5588988568,5683277190,5493804383,5649392252,5871291063,6233081299,6458111682,6209746200,6260877601,6475338974,6652152518
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.BC.Z1,9.295940249,9.693711413,9.736932812,9.354708305,7.932165733,6.67298092,5.257383849,4.201343647,5.092328332,6.674603216,7.794131417,7.538787292
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.BC.Z1,49.05682226,52.07277495,51.71619212,50.35119634,52.27927547,53.70736869,55.57408294,53.37549803,52.01617155,50.46820376,49.22322576,48.63590529
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.BC,2.20298E+11,2.38272E+11,2.43063E+11,2.39142E+11,2.51307E+11,2.65946E+11,2.79626E+11,2.83473E+11,2.86142E+11,2.87425E+11,2.8912E+11,2.94701E+11
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.BC,41745000000,44356000000,45763000000,44430000000,38130000000,33043000000,26453000000,22313000000,28013000000,38013000000,45780000000,45680000000
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.BC.CD,1026429817,1040429328,1070026347,1020689501,857164052.6,729490462.7,589657970.3,508337111.4,607927603.4,828023798.4,1025321729,1031114000
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.BC.Z1,4.708428809,5.57613506,5.115171683,4.513125647,5.175774546,4.875438228,5.72065689,4.861869507,4.138868792,3.848348688,3.526427349,4.566016375
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.BC,21144000000,25515000000,24041000000,21435000000,24880000000,24142000000,28784000000,25821000000,22768000000,21917000000,20713000000,27667000000
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.BC.CD,519890575,598488464.1,562124498.3,492425826.3,559303478.3,532983044.9,641617775.6,588256736.1,494102583.6,477410296.2,463903210.3,624514690.2
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.CG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.CG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.CG.Z1,63.06119131,67.34262143,66.56829662,64.21903029,65.38721575,65.25578784,66.55212368,62.43871118,61.24736867,60.99115566,60.54378453,60.74070896
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.CG,2.83187E+11,3.08143E+11,3.12867E+11,3.05007E+11,3.14317E+11,3.23131E+11,3.34863E+11,3.31607E+11,3.36923E+11,3.47355E+11,3.55613E+11,3.68048E+11
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,6963027443,7227906360,7315428036,7006919711,7065859783,7133764571,7464357045,7554705530,7311776386,7566311696,7964563914,8307781209
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.CG.Z1,49.05682226,52.07277495,51.71619212,50.35119634,52.27927547,53.70736869,55.57408294,53.37549803,52.01617155,50.46820376,49.22322576,48.63590529
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.CG,2.20298E+11,2.38272E+11,2.43063E+11,2.39142E+11,2.51307E+11,2.65946E+11,2.79626E+11,2.83473E+11,2.86142E+11,2.87425E+11,2.8912E+11,2.94701E+11
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,5416707051,5588988568,5683277190,5493804383,5649392252,5871291063,6233081299,6458111682,6209746200,6260877601,6475338974,6652152518
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.CG,41745000000,44356000000,45763000000,44430000000,38130000000,33043000000,26453000000,22313000000,28013000000,38013000000,45780000000,45680000000
Mauritius,MUS,"Gross PSD, Central Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.CG.CD,1026429817,1040429328,1070026347,1020689501,857164052.6,729490462.7,589657970.3,508337111.4,607927603.4,828023798.4,1025321729,1031114000
Mauritius,MUS,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.CG.Z1,4.708428809,5.57613506,5.115171683,4.513125647,5.175774546,4.875438228,5.72065689,4.861869507,4.138868792,3.848348688,3.526427349,4.566016375
Mauritius,MUS,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.CG,21144000000,25515000000,24041000000,21435000000,24880000000,24142000000,28784000000,25821000000,22768000000,21917000000,20713000000,27667000000
Mauritius,MUS,"Gross PSD, Central Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.CG.CD,519890575,598488464.1,562124498.3,492425826.3,559303478.3,532983044.9,641617775.6,588256736.1,494102583.6,477410296.2,463903210.3,624514690.2
Mauritius,MUS,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.CG.Z1,77.04930445,81.7273671,80.04059626,77.38699816,78.21244391,77.14065302,77.24456881,75.23442266,74.18060651,73.16181958,71.71707541,72.25996934
Mauritius,MUS,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,8507552904,8771825984,8795947195,8443672853,8451776935,8433018368,8663600942,9102909047,8855760154,9076154160,9434415692,9883322499
Mauritius,MUS,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.CG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.CG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.FC.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.FC.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.FC.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.FC,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.FC.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.FC.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.FC,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.FC.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.FC.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.FC,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Financial Public Corp., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.FC.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.GG,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.GG.Z1,63.06119131,67.34262143,66.56829662,64.21903029,65.38721575,65.25578784,66.55212368,62.43871118,61.24736867,60.99115566,60.54378453,60.74070896
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.GG,2.83187E+11,3.08143E+11,3.12867E+11,3.05007E+11,3.14317E+11,3.23131E+11,3.34863E+11,3.31607E+11,3.36923E+11,3.47355E+11,3.55613E+11,3.68048E+11
Mauritius,MUS,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.GG.CD,6963027443,7227906360,7315428036,7006919711,7065859783,7133764571,7464357045,7554705530,7311776386,7566311696,7964563914,8307781209
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.GG.Z1,49.05682226,52.07277495,51.71619212,50.35119634,52.27927547,53.70736869,55.57408294,53.37549803,52.01617155,50.46820376,49.22322576,48.63590529
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.GG,2.20298E+11,2.38272E+11,2.43063E+11,2.39142E+11,2.51307E+11,2.65946E+11,2.79626E+11,2.83473E+11,2.86142E+11,2.87425E+11,2.8912E+11,2.94701E+11
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.GG.CD,5416707051,5588988568,5683277190,5493804383,5649392252,5871291063,6233081299,6458111682,6209746200,6260877601,6475338974,6652152518
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.GG.Z1,9.295940249,9.693711413,9.736932812,9.354708305,7.932165733,6.67298092,5.257383849,4.201343647,5.092328332,6.674603216,7.794131417,7.538787292
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.GG,41745000000,44356000000,45763000000,44430000000,38130000000,33043000000,26453000000,22313000000,28013000000,38013000000,45780000000,45680000000
Mauritius,MUS,"Gross PSD, General Gov., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.GG.CD,1026429817,1040429328,1070026347,1020689501,857164052.6,729490462.7,589657970.3,508337111.4,607927603.4,828023798.4,1025321729,1031114000
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.GG.Z1,4.708428809,5.57613506,5.115171683,4.513125647,5.175774546,4.875438228,5.72065689,4.861869507,4.138868792,3.848348688,3.526427349,4.566016375
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.GG,21144000000,25515000000,24041000000,21435000000,24880000000,24142000000,28784000000,25821000000,22768000000,21917000000,20713000000,27667000000
Mauritius,MUS,"Gross PSD, General Gov., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.GG.CD,519890575,598488464.1,562124498.3,492425826.3,559303478.3,532983044.9,641617775.6,588256736.1,494102583.6,477410296.2,463903210.3,624514690.2
Mauritius,MUS,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.GG.Z1,77.04930445,81.7273671,80.04059626,77.38699816,78.21244391,77.14065302,77.24456881,75.23442266,74.18060651,73.16181958,71.71707541,72.25996934
Mauritius,MUS,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.GG.CD,8507552904,8771825984,8795947195,8443672853,8451776935,8433018368,8663600942,9102909047,8855760154,9076154160,9434415692,9883322499
Mauritius,MUS,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.GG.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.GG.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.NF,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.NF.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.NF,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.NF.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.L1.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.NF,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.NF.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, % of GDP",DP.DOD.DSDS.CR.NF.Z1,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.NF,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.NF.CD,0,0,0,0,0,0,0,0,0,0,0,0
Mauritius,MUS,"Gross PSD, Public Sector, All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.PS,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Public Sector, All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.PS,2.83187E+11,3.08143E+11,3.12867E+11,3.05007E+11,3.14317E+11,3.23131E+11,3.34863E+11,3.31607E+11,3.36923E+11,3.47355E+11,3.55613E+11,3.68048E+11
Mauritius,MUS,"Gross PSD, Public Sector, Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.PS,2.20298E+11,2.38272E+11,2.43063E+11,2.39142E+11,2.51307E+11,2.65946E+11,2.79626E+11,2.83473E+11,2.86142E+11,2.87425E+11,2.8912E+11,2.94701E+11
Mauritius,MUS,"Gross PSD, Public Sector, Long-term, With payment due in one year or less, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.L1.PS,41745000000,44356000000,45763000000,44430000000,38130000000,33043000000,26453000000,22313000000,28013000000,38013000000,45780000000,45680000000
Mauritius,MUS,"Gross PSD, Public Sector, Short-term, Debt securities, Nominal Value, National Currency",DP.DOD.DSDS.CR.PS,21144000000,25515000000,24041000000,21435000000,24880000000,24142000000,28784000000,25821000000,22768000000,21917000000,20713000000,27667000000
Mauritius,MUS,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.PS.CD,..,..,..,..,..,..,..,..,..,..,..,..
Mauritius,MUS,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.PS.CD,6963027443,7227906360,7315428036,7006919711,7065859783,7133764571,7464357045,7554705530,7311776386,7566311696,7964563914,8307781209
Mauritius,MUS,"Gross PSD, Total, Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.PS.CD,5416707051,5588988568,5683277190,5493804383,5649392252,5871291063,6233081299,6458111682,6209746200,6260877601,6475338974,6652152518
Mauritius,MUS,"Gross PSD, Total, Long-term, With payment due in one year or less, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.L1.PS.CD,1026429817,1040429328,1070026347,1020689501,857164052.6,729490462.7,589657970.3,508337111.4,607927603.4,828023798.4,1025321729,1031114000
Mauritius,MUS,"Gross PSD, Total, Short-term, Debt securities, Nominal Value, US$",DP.DOD.DSDS.CR.PS.CD,519890575,598488464.1,562124498.3,492425826.3,559303478.3,532983044.9,641617775.6,588256736.1,494102583.6,477410296.2,463903210.3,624514690.2
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.BC.Z1,15.60858402,15.72223133,16.518413,16.2152383,15.86492435,14.77717014,13.39457309,15.39996837,15.60492418,14.72704063,13.53791935,13.854172
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.BC,70093000000,71941000000,77635550000,77013950000,76262850000,73173000000,67396000000,81788000000,85843000000,83873000000,79517000000,83947000000
Mauritius,MUS,"Gross PSD, Budgetary Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.BC.CD,1723452992,1687472412,1815267443,1769239933,1714392173,1615440657,1502309325,1863302813,1862932541,1826976036,1780919788,1894897701
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.CG.Z1,15.19964727,15.64165437,16.44181628,16.13017636,15.86492435,14.77717014,13.39457309,15.39996837,15.60492418,14.72721622,13.53791935,13.854172
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.CG,68256600000,71572300000,77275550000,76609950000,76262850000,73173000000,67396000000,81788000000,85843000000,83874000000,79517000000,83947000000
Mauritius,MUS,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.CG.CD,1678299424,1678824060,1806849955,1759958849,1714392173,1615440657,1502309325,1863302813,1862932541,1826997818,1780919788,1894897701
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.FC.Z1,0.910999918,0.940392285,0.916181909,0.923890615,0.933012413,0.92532756,0.905876671,0.834507016,0.836390342,0.807526378,0.764771479,0.733909525
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.FC,4091000000,4303000000,4306000000,4388000000,4485000000,4582000000,4558000000,4432000000,4601000000,4599000000,4492000000,4447000000
Mauritius,MUS,"Gross PSD, Financial Public Corp., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.FC.CD,100589876.2,100932622.4,100682504.5,100805436.2,100822994.4,101156835,101601369.5,100970289.9,99849173.71,100178398.2,100606055.2,100380121.7
Mauritius,MUS,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,15.19964727,15.64165437,16.44181628,16.13017636,15.86492435,14.77717014,13.39457309,15.39996837,15.60492418,14.72721622,13.53791935,13.854172
Mauritius,MUS,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,68256600000,71572300000,77275550000,76609950000,76262850000,73173000000,67396000000,81788000000,85843000000,83874000000,79517000000,83947000000
Mauritius,MUS,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,1678299424,1678824060,1806849955,1759958849,1714392173,1615440657,1502309325,1863302813,1862932541,1826997818,1780919788,1894897701
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.NF.Z1,5.223274033,5.615035786,5.499431908,5.578294887,4.670262804,4.873216796,4.853535364,4.827977074,4.843283609,4.704863946,4.260893993,4.132305057
Mauritius,MUS,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.NF,23456000000,25693000000,25847000000,26494000000,22450000000,24131000000,24421000000,25641000000,26643000000,26795000000,25027000000,25039000000
