country_name,country_code,series_name,series_code,year,value
Canada,CAN,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.CG.CD,2022,131796605200
Canada,CAN,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.CG.Z1,2022,1.11716258892513
Canada,CAN,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.CG,2022,29234000000
Canada,CAN,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.CG.CD,2022,23395970200
Canada,CAN,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.CG.Z1,2022,47.8740511340534
Canada,CAN,"Gross PSD, Central Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.CG.CD,2022,1002593431600
Canada,CAN,"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",DP.DOD.DLD2.CR.CG.Z1,2022,49.2456076257792
Canada,CAN,"Gross PSD, Central Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, US$",DP.DOD.DLD2.CR.CG.CD,2022,1031316998900
Canada,CAN,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.CG.Z1,2022,48.1284450368541
Canada,CAN,"Gross PSD, Central Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.CG.CD,2022,1007921028700
Canada,CAN,"Gross PSD, Central Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",DP.DOD.DLD3.CR.CG.Z1,2022,55.5389237574939
Canada,CAN,"Gross PSD, Central Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, US$",DP.DOD.DLD3.CR.CG.CD,2022,1163113604100
Canada,CAN,"Gross PSD, Central Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, % of GDP",DP.DOD.DLD4.CR.CG.Z1,2022,62.5177315263481
Canada,CAN,"Gross PSD, Central Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, US$",DP.DOD.DLD4.CR.CG.CD,2022,1309265990700
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.FC.Z1,2022,40.7817080962761
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.FC,2022,1067179000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.FC.CD,2022,854063353700
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.FC.Z1,2022,18.5919639499726
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.FC,2022,486516000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.FC.CD,2022,389358754800
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.FC.Z1,2022,11.3899453074127
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.FC,2022,298053000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.FC.CD,2022,238531815900
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.FC.Z1,2022,11.5904949847295
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.FC,2022,303301000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.FC.CD,2022,242731790300
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.FC.Z1,2022,0.0270558634794758
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.FC,2022,708000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.FC.CD,2022,566612400
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.FC.Z1,2022,9.68515840673064
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.FC,2022,253442000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.FC.CD,2022,202829632600
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.FC.Z1,2022,0.88703489136383
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.FC,2022,23212000000
Canada,CAN,"Gross PSD, Financial Public Corp., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.FC.CD,2022,18576563600
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.GG.Z1,2022,104.610464351989
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.GG,2022,2737455000000
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.GG.CD,2022,2190785236500
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.GG.Z1,2022,25.7266868643019
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.GG,2022,673218000000
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.GG.CD,2022,538776365400
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.GG.Z1,2022,130.337151216291
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.GG,2022,3410673000000
Canada,CAN,"Gross PSD, General Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.GG.CD,2022,2729561601900
Canada,CAN,"Gross PSD, General Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.GG.Z1,2022,0.254393902800664
Canada,CAN,"Gross PSD, General Gov., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.GG,2022,6657000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.GG.CD,2022,5327597100
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.GG.Z1,2022,87.6871363890664
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.GG,2022,2294604000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.GG.CD,2022,1836371581200
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.GG.Z1,2022,88.1399017428867
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.GG,2022,2306452000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.GG.CD,2022,1845853535600
Canada,CAN,"Gross PSD, General Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.GG.Z1,2022,13.2992179785449
Canada,CAN,"Gross PSD, General Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.GG,2022,348015000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.GG.CD,2022,278516404500
Canada,CAN,"Gross PSD, General Gov., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.GG.Z1,2022,6.75861584036735
Canada,CAN,"Gross PSD, General Gov., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.GG,2022,176860000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.GG.CD,2022,141541058000
Canada,CAN,"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.GG.Z1,2022,20.7678591627662
Canada,CAN,"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.GG,2022,543455000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.GG.CD,2022,434927036500
Canada,CAN,"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.GG.Z1,2022,1.11716258892513
Canada,CAN,"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.GG,2022,29234000000
Canada,CAN,"Gross PSD, General Gov., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.GG.CD,2022,23395970200
Canada,CAN,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, % of GDP",DP.DOD.DLD1.CR.GG.Z1,2022,94.8985175832541
Canada,CAN,"Gross PSD, General Gov.-D1, All maturities, Debt securities + loans, Nominal Value, US$",DP.DOD.DLD1.CR.GG.CD,2022,1987394593600
Canada,CAN,"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, % of GDP",DP.DOD.DLD2.CR.GG.Z1,2022,96.2700740749799
Canada,CAN,"Gross PSD, General Gov.-D2, All maturities, D1+ SDRs + currency and deposits, Nominal Value, US$",DP.DOD.DLD2.CR.GG.CD,2022,2016118160900
Canada,CAN,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, % of GDP",DP.DOD.DLD2A.CR.GG.Z1,2022,95.1529114860548
Canada,CAN,"Gross PSD, General Gov.-D2A, All maturities, D1+ currency and deposits, Maastricht debt, US$",DP.DOD.DLD2A.CR.GG.CD,2022,1992722190700
Canada,CAN,"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, % of GDP",DP.DOD.DLD3.CR.GG.Z1,2022,117.037933237746
Canada,CAN,"Gross PSD, General Gov.-D3, All maturities, D2+other accounts payable, Nominal Value, US$",DP.DOD.DLD3.CR.GG.CD,2022,2451045197400
Canada,CAN,"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, % of GDP",DP.DOD.DLD4.CR.GG.Z1,2022,130.337151216291
Canada,CAN,"Gross PSD, General Gov.-D4, All maturities, D3+insurance, pensions, and standardized guarantees, Nominal Value, US$",DP.DOD.DLD4.CR.GG.CD,2022,2729561601900
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.NF.Z1,2022,8.66131561811184
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.NF,2022,226650000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.NF.CD,2022,181387995000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.NF.Z1,2022,0
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.NF,2022,0
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.NF.CD,2022,0
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, % of GDP",DP.DOD.DLDS.CR.MV.NF.Z1,2022,3.86807132965047
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.NF,2022,101220000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.NF.CD,2022,81006366000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.NF.Z1,2022,3.59090158697161
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.NF,2022,93967000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.NF.CD,2022,75201790100
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.NF.Z1,2022,0.120987095728842
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.NF,2022,3166000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.NF.CD,2022,2533749800
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.NF.Z1,2022,4.05589557965277
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.NF,2022,106135000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.NF.CD,2022,84939840500
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.NF.Z1,2022,0.893531355758619
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.NF,2022,23382000000
Canada,CAN,"Gross PSD, Nonfinancial Public Corp., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.NF.CD,2022,18712614600
Canada,CAN,"Gross PSD, Public Sector, All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.PS,2022,4277567000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.PS,2022,848313000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.PS,2022,4277567000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.PS,2022,493173000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Debt Securities, Market value, National Currency",DP.DOD.DLDS.CR.MV.PS,2022,2693877000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.PS,2022,2579498000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.PS,2022,351889000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.PS,2022,216992000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.PS,2022,1301515000000
Canada,CAN,"Gross PSD, Public Sector, All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.PS,2022,29234000000
Canada,CAN,"Gross PSD, Total, All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.PS.CD,2022,3423336870100
Canada,CAN,"Gross PSD, Total, All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.PS.CD,2022,678904893900
Canada,CAN,"Gross PSD, Total, All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.PS.CD,2022,3423336870100
Canada,CAN,"Gross PSD, Total, All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.PS.CD,2022,394686351900
Canada,CAN,"Gross PSD, Total, All maturities, Debt Securities, Market value, US$",DP.DOD.DLDS.CR.MV.PS.CD,2022,2155909763100
Canada,CAN,"Gross PSD, Total, All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.PS.CD,2022,2064372249400
Canada,CAN,"Gross PSD, Total, All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.PS.CD,2022,281616766700
Canada,CAN,"Gross PSD, Total, All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.PS.CD,2022,173658697600
Canada,CAN,"Gross PSD, Total, All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.PS.CD,2022,1041602454500
Canada,CAN,"Gross PSD, Total, All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.PS.CD,2022,23395970200
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, % of GDP",DP.DOD.DECD.CR.CG.Z1,2022,84.4802520024359
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, National Currency",DP.DOD.DECD.CR.CG,2022,21040475000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic creditors, Nominal Value, US$",DP.DOD.DECD.CR.CG.CD,2022,21040475000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, % of GDP",DP.DOD.DECN.CR.CG.Z1,2022,114.914121779951
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, National Currency",DP.DOD.DECN.CR.CG,2022,28620271000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Domestic currency, Nominal Value, US$",DP.DOD.DECN.CR.CG.CD,2022,28620271000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, % of GDP",DP.DOD.DECX.CR.CG.Z1,2022,31.0462213386437
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, National Currency",DP.DOD.DECX.CR.CG,2022,7732307000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, External creditors, Nominal Value, US$",DP.DOD.DECX.CR.CG.CD,2022,7732307000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, % of GDP",DP.DOD.DECF.CR.CG.Z1,2022,0.612351561128896
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, National Currency",DP.DOD.DECF.CR.CG,2022,152511000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Foreign currency, Nominal Value, US$",DP.DOD.DECF.CR.CG.CD,2022,152511000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, % of GDP",DP.DOD.DECT.CR.CG.Z1,2022,115.52647334108
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, National Currency",DP.DOD.DECT.CR.CG,2022,28772782000000
United States,USA,"Gross PSD, Central Gov., All maturities, All instruments, Nominal Value, US$",DP.DOD.DECT.CR.CG.CD,2022,28772782000000
United States,USA,"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DLCD.CR.CG.Z1,2022,0.204783698698829
United States,USA,"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, National Currency",DP.DOD.DLCD.CR.CG,2022,51003000000
United States,USA,"Gross PSD, Central Gov., All maturities, Currency and deposits, Nominal Value, US$",DP.DOD.DLCD.CR.CG.CD,2022,51003000000
United States,USA,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.CG.Z1,2022,93.4444884725805
United States,USA,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.CG,2022,23273089000000
United States,USA,"Gross PSD, Central Gov., All maturities, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.CG.CD,2022,23273089000000
United States,USA,"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.CG.Z1,2022,7.84721914674382
United States,USA,"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.CG,2022,1954412000000
United States,USA,"Gross PSD, Central Gov., All maturities, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.CG.CD,2022,1954412000000
United States,USA,"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.CG.Z1,2022,11.2314923063475
United States,USA,"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.CG,2022,2797292000000
United States,USA,"Gross PSD, Central Gov., All maturities, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.CG.CD,2022,2797292000000
United States,USA,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.CG.Z1,2022,2.18613815557996
United States,USA,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.CG,2022,544475000000
United States,USA,"Gross PSD, Central Gov., All maturities, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.CG.CD,2022,544475000000
United States,USA,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.CG.Z1,2022,0.612351561128896
United States,USA,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.CG,2022,152511000000
United States,USA,"Gross PSD, Central Gov., All maturities, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.CG.CD,2022,152511000000
United States,USA,"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.CG.Z1,2022,101.17798707939
United States,USA,"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.CG,2022,25199178000000
United States,USA,"Gross PSD, Central Gov., Long-term, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.CG.CD,2022,25199178000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, % of GDP",DP.DOD.DLTC.CR.M1.CG.Z1,2022,101.17798707939
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, National Currency",DP.DOD.DLTC.CR.M1.CG,2022,25199178000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, All instruments, Nominal Value, US$",DP.DOD.DLTC.CR.M1.CG.CD,2022,25199178000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, % of GDP",DP.DOD.DLDS.CR.M1.CG.Z1,2022,79.3007859095903
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, National Currency",DP.DOD.DLDS.CR.M1.CG,2022,19750488000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Debt securities, Nominal Value, US$",DP.DOD.DLDS.CR.M1.CG.CD,2022,19750488000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, % of GDP",DP.DOD.DLIN.CR.M1.CG.Z1,2022,7.84721914674382
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, National Currency",DP.DOD.DLIN.CR.M1.CG,2022,1954412000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Insurance, pensions, and standardized guarantee schemes, Nominal Value, US$",DP.DOD.DLIN.CR.M1.CG.CD,2022,1954412000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, % of GDP",DP.DOD.DLLO.CR.M1.CG.Z1,2022,11.2314923063475
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, National Currency",DP.DOD.DLLO.CR.M1.CG,2022,2797292000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Loans, Nominal Value, US$",DP.DOD.DLLO.CR.M1.CG.CD,2022,2797292000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, % of GDP",DP.DOD.DLOA.CR.M1.CG.Z1,2022,2.18613815557996
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, National Currency",DP.DOD.DLOA.CR.M1.CG,2022,544475000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Other accounts payable, Nominal Value, US$",DP.DOD.DLOA.CR.M1.CG.CD,2022,544475000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, % of GDP",DP.DOD.DLSD.CR.M1.CG.Z1,2022,0.612351561128896
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, National Currency",DP.DOD.DLSD.CR.M1.CG,2022,152511000000
United States,USA,"Gross PSD, Central Gov., Long-term, With payment due in more than one year, Special Drawing Rights, Nominal Value, US$",DP.DOD.DLSD.CR.M1.CG.CD,2022,152511000000
United States,USA,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, % of GDP",DP.DOD.DSTC.CR.CG.Z1,2022,14.3484862616891
United States,USA,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, National Currency",DP.DOD.DSTC.CR.CG,2022,3573604000000
United States,USA,"Gross PSD, Central Gov., Short-term, All instruments, Nominal Value, US$",DP.DOD.DSTC.CR.CG.CD,2022,3573604000000
United States,USA,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, % of GDP",DP.DOD.DSCD.CR.CG.Z1,2022,0.204783698698829
United States,USA,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, National Currency",DP.DOD.DSCD.CR.CG,2022,51003000000
United States,USA,"Gross PSD, Central Gov., Short-term, Currency and deposits, Nominal Value, US$",DP.DOD.DSCD.CR.CG.CD,2022,51003000000
